track_id,frame_id,timestamp,x,y,w,h,confidence,class_name
4,43,1.720,1263.12,392.86,58.70,168.39,0.6711,person
6,43,1.720,837.77,350.77,60.62,220.23,0.7743,person
2,44,1.760,0.00,5.57,489.80,979.46,0.6811,person
1,44,1.760,294.63,6.84,616.55,1065.38,0.9100,person
4,44,1.760,1268.70,390.78,63.38,171.78,0.5957,person
6,44,1.760,841.98,352.00,57.73,208.77,0.7580,person
5,44,1.760,1297.84,393.49,78.96,168.47,0.5438,person
2,45,1.800,0.00,6.48,443.99,978.75,0.7530,person
1,45,1.800,232.37,4.99,592.22,1063.28,0.6553,person
4,45,1.800,1268.65,392.03,63.76,169.13,0.6166,person
6,45,1.800,844.30,348.96,60.19,216.10,0.7553,person
2,46,1.840,0.00,5.16,425.64,981.20,0.8823,person
1,46,1.840,185.80,3.61,570.71,1062.12,0.6364,person
4,46,1.840,1272.36,393.72,64.37,168.66,0.6276,person
6,46,1.840,849.40,352.34,60.68,216.02,0.7829,person
5,46,1.840,1311.37,394.93,76.10,166.42,0.5290,person
2,47,1.880,0.00,6.64,370.34,927.90,0.5532,person
1,47,1.880,129.87,5.63,558.89,1060.43,0.8490,person
4,47,1.880,1283.92,392.90,62.52,166.86,0.7322,person
6,47,1.880,855.50,354.79,61.35,215.42,0.7952,person
1,48,1.920,80.28,4.95,557.29,1061.53,0.7129,person
4,48,1.920,1291.27,390.05,61.68,167.99,0.6621,person
6,48,1.920,863.24,356.09,62.48,214.54,0.8193,person
1,49,1.960,32.54,6.28,563.26,1062.74,0.9264,person
4,49,1.960,1301.73,388.10,62.90,172.72,0.6150,person
6,49,1.960,866.75,357.92,63.94,213.58,0.8248,person
1,50,2.000,12.38,7.27,570.17,1065.04,0.9345,person
6,50,2.000,869.38,359.11,65.76,212.24,0.8188,person
7,50,2.000,618.00,358.06,87.09,248.83,0.7557,person
1,51,2.040,4.93,7.46,575.02,1064.60,0.9401,person
6,51,2.040,872.08,360.51,67.69,210.96,0.8300,person
7,51,2.040,620.57,359.34,86.54,247.64,0.7648,person
1,52,2.080,0.00,7.56,578.57,1064.22,0.9433,person
6,52,2.080,873.78,359.34,70.30,212.12,0.8371,person
7,52,2.080,622.57,359.59,86.16,247.35,0.7615,person
1,53,2.120,0.00,7.41,576.18,1064.87,0.9388,person
6,53,2.120,875.75,356.99,72.92,214.07,0.8412,person
7,53,2.120,625.23,360.67,85.29,246.14,0.7378,person
8,53,2.120,526.79,358.06,69.54,191.59,0.5132,person
1,54,2.160,0.00,5.98,556.97,1064.50,0.9335,person
6,54,2.160,877.20,356.25,75.00,214.91,0.8177,person
7,54,2.160,627.08,361.76,84.22,244.84,0.7330,person
8,54,2.160,533.16,357.19,69.11,190.88,0.6069,person
1,55,2.200,0.00,5.87,522.58,1059.33,0.9247,person
6,55,2.200,880.92,355.81,76.84,214.65,0.8197,person
7,55,2.200,627.98,360.62,83.85,245.70,0.7366,person
8,55,2.200,541.58,359.27,68.97,190.36,0.5976,person
1,56,2.240,0.00,5.43,475.01,1051.02,0.8861,person
6,56,2.240,883.28,353.69,79.24,216.02,0.8137,person
7,56,2.240,630.09,361.08,82.96,244.65,0.7215,person
8,56,2.240,551.31,356.97,70.97,194.27,0.6876,person
1,57,2.280,0.00,12.55,418.07,1040.31,0.5019,person
6,57,2.280,892.94,351.30,79.16,215.89,0.7567,person
7,57,2.280,635.42,359.20,84.10,246.59,0.7862,person
8,57,2.280,552.81,356.46,71.65,193.36,0.6771,person
1,58,2.320,0.00,4.44,354.65,1042.40,0.7631,person
6,58,2.320,902.28,350.26,74.73,203.04,0.5843,person
7,58,2.320,638.47,359.27,85.05,247.13,0.7444,person
8,58,2.320,559.84,362.03,69.58,184.95,0.6451,person
6,59,2.360,918.49,350.08,56.36,147.45,0.6746,person
7,59,2.360,639.05,359.85,85.87,246.96,0.7328,person
8,59,2.360,564.33,362.89,69.71,183.21,0.5872,person
6,60,2.400,928.91,350.29,46.84,114.51,0.5556,person
7,60,2.400,639.09,360.66,86.20,245.49,0.7249,person
6,61,2.440,940.17,349.96,41.17,93.48,0.5349,person
7,61,2.440,638.71,362.83,85.77,242.21,0.7055,person
6,62,2.480,941.93,350.02,37.73,81.96,0.5309,person
7,62,2.480,637.56,363.66,86.76,241.67,0.6964,person
0,64,2.560,649.32,366.99,53.47,103.58,0.5923,person
0,65,2.600,1112.43,332.50,88.90,104.10,0.5479,person
1,65,2.600,646.28,366.32,56.97,93.04,0.5016,person
0,66,2.640,642.75,362.95,61.70,75.29,0.5140,person
0,67,2.680,953.64,352.17,67.34,79.42,0.5236,person
4,71,2.840,1406.14,386.72,66.96,175.25,0.6287,person
4,72,2.880,1398.47,382.91,73.05,179.11,0.7406,person
0,73,2.920,641.26,338.18,89.41,92.97,0.6408,person
0,77,3.080,649.81,346.80,65.90,71.73,0.5516,person
0,78,3.120,999.22,355.70,66.77,197.62,0.6506,person
10,79,3.160,999.59,350.33,72.76,215.58,0.7682,person
10,80,3.200,1002.18,350.93,73.22,217.25,0.7598,person
10,81,3.240,1006.75,352.21,73.52,218.17,0.7255,person
10,82,3.280,1012.19,355.79,71.45,212.28,0.6679,person
10,83,3.320,1032.52,354.09,50.00,145.33,0.5506,person
11,83,3.320,760.13,366.82,55.76,206.37,0.7130,person
10,84,3.360,1043.64,356.53,38.80,109.67,0.7094,person
11,84,3.360,765.97,365.47,56.60,207.22,0.7213,person
10,85,3.400,1052.80,358.69,32.41,87.31,0.7138,person
11,85,3.400,773.69,364.39,57.58,207.67,0.7234,person
7,85,3.400,634.33,359.68,82.03,246.15,0.6688,person
10,86,3.440,1059.31,361.02,30.30,76.82,0.6774,person
11,86,3.440,779.00,365.23,57.49,206.01,0.6997,person
7,86,3.440,635.43,358.99,78.28,246.16,0.6754,person
10,87,3.480,1064.38,361.41,30.41,72.71,0.6478,person
11,87,3.480,779.90,372.76,55.61,199.51,0.6782,person
7,87,3.480,636.48,359.01,75.48,245.91,0.6526,person
10,88,3.520,1069.10,358.96,30.70,69.62,0.6658,person
11,88,3.520,783.81,364.97,59.09,210.46,0.7427,person
7,88,3.520,637.52,358.66,73.65,246.16,0.6646,person
7,89,3.560,638.03,360.09,71.84,244.78,0.6871,person
7,90,3.600,643.25,359.45,72.81,245.80,0.7050,person
7,91,3.640,648.20,359.30,74.32,246.92,0.7347,person
0,92,3.680,651.58,363.90,54.54,108.83,0.5809,person
1,92,3.680,817.55,358.72,52.98,72.89,0.5572,person
0,93,3.720,647.05,361.69,58.29,102.71,0.5121,person
0,94,3.760,650.47,362.88,54.20,78.69,0.5633,person
0,95,3.800,650.61,362.13,53.08,71.58,0.5466,person
0,96,3.840,652.04,359.56,55.80,72.38,0.5121,person
0,98,3.920,652.40,359.22,54.72,68.23,0.5225,person
0,102,4.080,1121.16,359.17,52.49,55.30,0.5588,person
0,105,4.200,1129.77,355.42,62.60,217.14,0.6880,person
12,106,4.240,1126.39,357.16,61.44,212.67,0.7494,person
12,107,4.280,1128.08,358.74,61.14,210.84,0.7343,person
12,108,4.320,1130.65,356.64,62.14,212.68,0.6987,person
12,109,4.360,1139.85,355.64,62.46,212.56,0.7147,person
12,110,4.400,1144.36,354.30,62.91,213.15,0.7573,person
12,111,4.440,1151.34,353.47,62.57,211.55,0.7362,person
13,111,4.440,933.72,371.08,90.62,202.29,0.7935,person
11,111,4.440,860.88,387.96,60.74,188.83,0.7703,person
12,112,4.480,1156.39,354.51,64.59,217.47,0.7442,person
13,112,4.480,937.28,372.76,90.54,201.57,0.8212,person
11,112,4.480,871.60,390.70,61.78,184.87,0.6231,person
12,113,4.520,1162.19,356.72,63.47,212.21,0.7521,person
13,113,4.520,939.66,370.19,91.84,203.84,0.8003,person
11,113,4.520,870.12,390.49,65.23,185.05,0.8340,person
12,114,4.560,1165.56,358.60,63.99,211.35,0.7655,person
13,114,4.560,946.88,374.02,89.24,197.84,0.6988,person
11,114,4.560,868.97,390.74,68.08,184.27,0.8407,person
12,115,4.600,1167.93,357.23,66.19,213.69,0.8092,person
13,115,4.600,952.49,366.92,91.80,205.22,0.7084,person
11,115,4.600,868.68,391.36,70.94,183.85,0.8129,person
12,116,4.640,1172.13,358.50,67.46,210.78,0.8026,person
13,116,4.640,959.06,363.69,90.30,204.17,0.7392,person
11,116,4.640,868.56,392.24,73.66,183.56,0.8027,person
12,117,4.680,1175.31,360.38,69.77,209.44,0.7927,person
13,117,4.680,969.87,366.18,86.05,197.53,0.8089,person
11,117,4.680,870.58,394.14,75.70,182.57,0.7571,person
12,118,4.720,1177.43,361.27,71.56,207.84,0.8046,person
13,118,4.720,980.16,367.50,83.66,195.40,0.7786,person
11,118,4.720,874.66,393.74,77.00,182.87,0.7570,person
14,118,4.720,615.39,359.83,106.31,244.56,0.6138,person
12,119,4.760,1178.47,362.85,73.42,206.62,0.7797,person
13,119,4.760,986.75,366.79,83.97,199.78,0.7625,person
11,119,4.760,877.62,392.37,78.10,183.85,0.7743,person
14,119,4.760,619.89,361.24,104.80,243.01,0.6326,person
12,120,4.800,1179.69,361.98,75.86,207.77,0.7300,person
13,120,4.800,992.65,362.26,85.20,206.06,0.7832,person
11,120,4.800,879.94,391.43,78.73,185.16,0.7832,person
14,120,4.800,619.89,361.60,103.40,242.21,0.6824,person
12,121,4.840,1181.09,360.67,78.61,209.51,0.7703,person
13,121,4.840,999.32,361.62,84.66,205.72,0.7764,person
11,121,4.840,882.65,391.07,79.16,186.28,0.7868,person
14,121,4.840,619.00,361.52,102.12,242.12,0.6948,person
12,122,4.880,1181.17,361.57,79.96,208.25,0.7771,person
13,122,4.880,1005.65,366.79,83.02,200.43,0.7957,person
11,122,4.880,889.14,390.70,77.95,186.18,0.7639,person
14,122,4.880,619.01,363.22,99.76,239.84,0.6723,person
12,123,4.920,1185.06,359.77,80.53,207.36,0.6851,person
13,123,4.920,1014.68,366.96,81.91,197.00,0.7257,person
11,123,4.920,894.59,389.47,76.55,187.62,0.7462,person
14,123,4.920,619.21,362.65,98.47,240.65,0.6855,person
13,124,4.960,1019.85,366.00,83.90,199.46,0.7780,person
11,124,4.960,900.67,387.79,75.22,189.78,0.7232,person
14,124,4.960,619.50,362.60,96.92,241.11,0.6914,person
13,125,5.000,1022.98,366.48,86.18,202.49,0.7823,person
11,125,5.000,905.31,388.58,72.70,188.48,0.7480,person
14,125,5.000,619.71,362.13,95.44,241.83,0.6858,person
13,126,5.040,1025.66,365.49,85.72,198.63,0.6590,person
11,126,5.040,908.92,388.76,70.86,188.68,0.7506,person
14,126,5.040,620.52,361.97,93.64,241.82,0.6777,person
13,127,5.080,1029.74,367.12,82.03,192.12,0.5193,person
11,127,5.080,911.21,389.60,69.17,189.51,0.7608,person
14,127,5.080,621.42,361.79,92.06,242.10,0.6689,person
11,128,5.120,915.18,389.83,68.39,190.74,0.7477,person
14,128,5.120,622.28,361.51,90.33,242.66,0.5862,person
11,129,5.160,917.35,390.51,66.14,189.19,0.7352,person
14,129,5.160,623.31,361.58,88.54,243.01,0.5791,person
14,130,5.200,626.81,362.44,86.94,242.19,0.5513,person
14,131,5.240,626.51,363.09,85.42,241.59,0.5155,person
14,132,5.280,624.39,362.27,84.62,242.51,0.6018,person
14,133,5.320,623.45,361.87,83.74,242.48,0.6209,person
14,134,5.360,623.66,361.77,83.48,242.77,0.6745,person
14,135,5.400,632.44,361.58,85.95,243.29,0.6865,person
15,136,5.440,35.17,52.02,438.99,1016.20,0.7654,person
15,137,5.480,67.60,20.53,455.31,1046.80,0.8758,person
15,138,5.520,92.07,7.44,466.13,1058.84,0.9488,person
15,139,5.560,103.42,4.83,474.92,1061.07,0.9410,person
15,140,5.600,110.64,3.35,486.04,1063.57,0.9294,person
15,141,5.640,110.28,4.49,497.08,1062.21,0.9341,person
15,142,5.680,108.84,3.24,510.40,1064.96,0.9045,person
16,142,5.680,1464.75,388.61,62.17,185.35,0.5562,person
15,143,5.720,105.50,1.30,524.24,1065.13,0.8969,person
16,143,5.720,1456.49,389.68,62.24,183.91,0.6448,person
15,144,5.760,172.03,0.63,544.95,1065.36,0.9046,person
12,144,5.760,1290.84,357.93,77.57,211.44,0.6619,person
15,145,5.800,217.59,2.88,574.71,1061.03,0.5056,person
12,145,5.800,1299.23,357.75,76.15,209.93,0.7350,person
15,146,5.840,386.98,3.82,589.26,1062.00,0.5702,person
12,146,5.840,1305.24,356.44,73.43,201.01,0.6740,person
13,146,5.840,1154.93,369.03,81.62,201.77,0.6166,person
16,146,5.840,1434.08,395.45,60.22,174.59,0.5621,person
15,147,5.880,498.68,4.86,601.24,1059.93,0.8660,person
12,147,5.880,1309.56,357.87,73.85,204.19,0.6741,person
13,147,5.880,1164.97,370.05,73.17,181.76,0.6444,person
15,148,5.920,571.62,5.07,624.01,1060.93,0.8711,person
12,148,5.920,1311.51,358.46,73.85,205.83,0.6707,person
15,149,5.960,648.93,5.65,661.12,1062.40,0.8617,person
12,149,5.960,1315.17,359.13,74.97,206.54,0.7382,person
16,149,5.960,1422.13,401.53,55.41,159.40,0.6018,person
15,150,6.000,706.55,6.32,702.17,1061.44,0.8981,person
12,150,6.000,1325.49,362.10,72.31,202.03,0.5800,person
15,151,6.040,731.98,6.34,739.53,1060.66,0.9182,person
15,152,6.080,736.76,5.65,773.94,1062.38,0.9080,person
15,153,6.120,739.56,6.74,800.57,1060.65,0.8781,person
15,154,6.160,756.30,6.00,822.09,1062.27,0.8375,person
15,155,6.200,778.81,6.64,840.13,1061.99,0.8674,person
17,155,6.200,941.47,379.32,58.43,197.88,0.7085,person
15,156,6.240,822.05,7.58,850.83,1060.39,0.8830,person
17,156,6.240,941.25,377.52,58.90,199.61,0.7042,person
15,157,6.280,911.81,7.82,844.59,1059.54,0.8859,person
17,157,6.280,940.90,376.42,59.25,200.96,0.7003,person
13,157,6.280,1203.12,370.15,79.93,190.85,0.6230,person
15,158,6.320,1018.32,7.03,827.92,1060.13,0.8552,person
17,158,6.320,940.93,376.15,59.28,201.33,0.6963,person
13,158,6.320,1205.36,367.04,81.90,193.91,0.5458,person
14,158,6.320,625.67,366.51,81.56,238.39,0.6414,person
12,158,6.320,1352.83,364.52,73.88,199.23,0.7442,person
15,159,6.360,1144.74,6.62,775.26,1059.72,0.7466,person
17,159,6.360,940.99,375.37,59.35,201.86,0.6943,person
13,159,6.360,1211.77,364.49,80.56,193.51,0.5991,person
14,159,6.360,626.43,364.45,80.50,239.92,0.6099,person
12,159,6.360,1358.50,361.19,75.09,203.42,0.6873,person
15,160,6.400,1251.17,5.83,668.83,1061.52,0.8670,person
17,160,6.400,942.27,380.68,57.57,195.70,0.6906,person
13,160,6.400,1219.80,360.16,79.93,197.45,0.6997,person
14,160,6.400,627.72,364.02,78.58,240.10,0.5819,person
12,160,6.400,1368.70,358.54,74.37,207.82,0.6885,person
15,161,6.440,1320.11,6.79,599.89,1060.30,0.9096,person
17,161,6.440,942.26,377.41,58.47,198.92,0.6957,person
13,161,6.440,1230.70,364.77,76.95,194.99,0.6986,person
14,161,6.440,629.59,363.95,77.03,239.91,0.5842,person
12,161,6.440,1377.35,355.39,73.10,210.26,0.7247,person
16,161,6.440,1336.70,378.59,60.71,179.51,0.5335,person
15,162,6.480,1362.85,7.27,557.15,1058.69,0.8638,person
17,162,6.480,941.91,376.53,58.69,199.82,0.7013,person
13,162,6.480,1244.04,365.40,74.68,196.64,0.6606,person
14,162,6.480,630.43,363.76,75.30,239.44,0.5709,person
12,162,6.480,1382.87,355.57,71.29,210.07,0.7158,person
16,162,6.480,1332.40,379.40,61.25,180.89,0.5896,person
15,163,6.520,1391.75,7.77,528.25,1057.93,0.8537,person
17,163,6.520,942.93,380.78,57.33,195.10,0.7045,person
13,163,6.520,1253.93,366.74,70.26,189.13,0.5689,person
14,163,6.520,631.35,362.61,74.26,240.30,0.5663,person
12,163,6.520,1388.94,356.37,69.53,208.10,0.7097,person
16,163,6.520,1328.83,386.30,58.63,171.56,0.5441,person
15,164,6.560,1413.29,7.74,506.71,1058.11,0.8475,person
17,164,6.560,943.40,382.43,56.96,193.53,0.6996,person
13,164,6.560,1258.28,361.19,72.01,198.16,0.5595,person
14,164,6.560,631.87,362.44,73.64,240.27,0.5835,person
12,164,6.560,1396.25,357.38,69.26,207.27,0.7696,person
15,165,6.600,1428.52,8.56,491.48,1058.25,0.8503,person
17,165,6.600,942.42,378.89,57.98,197.27,0.6910,person
13,165,6.600,1266.64,361.77,72.92,200.22,0.5614,person
14,165,6.600,632.13,361.94,73.20,240.90,0.6021,person
12,165,6.600,1400.81,358.07,69.98,209.39,0.7636,person
15,166,6.640,1451.93,12.04,468.07,1055.59,0.8106,person
17,166,6.640,942.11,378.04,58.20,198.20,0.6985,person
13,166,6.640,1274.62,363.74,74.20,199.75,0.5903,person
14,166,6.640,632.02,360.79,72.85,242.02,0.6258,person
12,166,6.640,1404.61,359.64,69.57,205.67,0.7493,person
15,167,6.680,1477.77,18.34,442.23,1048.02,0.5594,person
17,167,6.680,943.16,382.14,57.27,194.16,0.6923,person
13,167,6.680,1279.66,365.19,75.61,199.43,0.7389,person
14,167,6.680,632.48,359.50,72.81,243.31,0.6148,person
12,167,6.680,1407.27,361.40,69.72,202.93,0.7387,person
15,168,6.720,1467.04,87.87,452.96,911.86,0.5406,person
17,168,6.720,943.68,383.77,57.06,192.40,0.6988,person
13,168,6.720,1281.39,365.60,77.81,197.42,0.7311,person
14,168,6.720,632.68,359.72,72.51,243.12,0.6041,person
12,168,6.720,1412.38,364.22,72.72,204.23,0.7487,person
15,169,6.760,1430.63,30.58,489.37,941.39,0.6866,person
17,169,6.760,943.80,384.13,57.25,192.07,0.6970,person
13,169,6.760,1281.97,367.72,80.00,195.38,0.7432,person
14,169,6.760,632.27,359.07,72.25,243.75,0.5832,person
12,169,6.760,1414.82,365.46,75.34,203.92,0.6603,person
20,169,6.760,1473.21,372.33,53.11,202.20,0.6081,person
15,170,6.800,1403.41,10.58,499.55,954.86,0.8085,person
17,170,6.800,943.66,384.46,57.59,192.06,0.6917,person
13,170,6.800,1279.77,368.12,83.03,194.53,0.7149,person
14,170,6.800,631.98,359.28,71.97,243.32,0.5713,person
12,170,6.800,1417.18,363.99,76.95,201.45,0.7452,person
15,171,6.840,1363.55,6.55,482.58,954.65,0.8253,person
17,171,6.840,943.47,384.70,58.02,192.60,0.6845,person
13,171,6.840,1279.56,375.15,83.29,187.78,0.5573,person
14,171,6.840,632.97,358.87,71.81,243.77,0.5576,person
16,171,6.840,1260.52,395.75,55.71,160.66,0.6242,person
15,172,6.880,1326.29,5.56,469.86,956.45,0.8799,person
17,172,6.880,943.08,385.24,58.18,192.40,0.6872,person
13,172,6.880,1298.09,367.39,82.48,191.97,0.5015,person
14,172,6.880,633.02,360.21,71.11,242.40,0.5245,person
16,172,6.880,1259.33,397.63,55.94,156.65,0.6546,person
15,173,6.920,1285.21,4.76,447.89,935.79,0.8819,person
17,173,6.920,942.84,385.12,58.45,192.56,0.6965,person
16,173,6.920,1253.57,398.89,55.57,152.68,0.6769,person
15,174,6.960,1247.82,3.68,445.55,944.34,0.8901,person
17,174,6.960,942.68,385.14,58.57,192.43,0.6855,person
14,174,6.960,630.97,360.11,70.95,242.32,0.5274,person
15,175,7.000,1213.29,2.98,443.03,939.46,0.8728,person
17,175,7.000,942.10,386.84,58.00,189.99,0.6960,person
15,176,7.040,1132.23,3.00,466.78,953.46,0.8892,person
17,176,7.040,941.85,388.02,57.73,188.55,0.6980,person
15,177,7.080,1085.81,3.85,488.52,961.41,0.9103,person
17,177,7.080,941.88,388.35,57.69,187.98,0.6844,person
15,178,7.120,1057.28,3.92,508.13,964.80,0.9023,person
17,178,7.120,941.61,388.32,57.83,188.01,0.6973,person
15,179,7.160,1022.29,5.54,520.57,963.15,0.8549,person
17,179,7.160,941.60,388.61,57.99,187.62,0.7248,person
15,180,7.200,1004.31,5.70,533.63,967.36,0.8356,person
17,180,7.200,941.42,388.82,58.34,188.43,0.6683,person
15,181,7.240,978.29,4.77,538.40,967.59,0.8818,person
17,181,7.240,947.72,389.06,52.61,164.33,0.5101,person
15,182,7.280,942.10,3.37,531.91,961.10,0.7963,person
15,183,7.320,930.28,2.32,518.01,954.80,0.5845,person
17,183,7.320,958.69,389.25,31.93,84.96,0.5252,person
15,184,7.360,886.74,1.53,498.83,953.81,0.6942,person
14,184,7.360,631.38,358.52,70.92,244.63,0.5016,person
15,185,7.400,833.84,2.40,481.90,960.73,0.8073,person
15,186,7.440,797.52,2.31,461.83,955.19,0.7590,person
15,187,7.480,772.67,5.30,440.88,935.15,0.8157,person
15,188,7.520,744.38,3.77,443.54,954.63,0.8552,person
15,189,7.560,680.98,4.71,451.46,953.86,0.8261,person
15,190,7.600,629.41,5.76,464.39,952.70,0.8600,person
15,191,7.640,625.34,4.94,470.28,947.43,0.8504,person
15,192,7.680,578.97,5.26,492.95,958.64,0.8927,person
15,193,7.720,553.19,6.37,510.41,965.12,0.8842,person
15,194,7.760,526.48,5.12,521.47,966.41,0.8911,person
15,195,7.800,492.25,6.75,519.90,960.25,0.8401,person
15,196,7.840,458.47,4.92,511.02,952.05,0.8350,person
15,197,7.880,427.16,4.08,481.79,927.60,0.6386,person
13,197,7.880,1452.84,376.38,87.99,193.04,0.6184,person
15,198,7.920,383.13,4.71,450.38,904.74,0.6315,person
15,199,7.960,330.27,9.93,447.54,927.89,0.7454,person
15,200,8.000,289.88,7.53,436.62,929.88,0.7536,person
21,200,8.000,1205.55,368.86,60.65,179.33,0.5722,person
15,201,8.040,266.58,5.26,422.02,912.56,0.8510,person
21,201,8.040,1208.75,369.08,63.28,185.28,0.6384,person
